question,question_id,question_type,answer,focus,id,source,url,cui,semanticType,semanticGroup
What is (are) Testicular cancer ?,0003885-1,information,Testicular cancer is cancer that starts in the testicles. The testicles are the male reproductive glands located in the scrotum.,Testicular cancer,0003885,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001288.htm,C0153594,T191,Disorders
What causes Testicular cancer ?,0003885-2,causes,"The exact cause of testicular cancer is poorly understood. Factors that may increase a man's risk of developing testicular cancer are:    Abnormal testicle development   ,    Exposure to certain chemicals   ,    Family history of testicular cancer   ,  HIV infection ,    History of testicular cancer   ,    History of an  undescended testicle    (one or both testicles fail to move into the scrotum before birth)   ,  Klinefelter syndrome ,  Infertility , Tobacco use,  Down syndrome ,  Testicular cancer is the most common cancer in young and middle-aged men. It can also occur in older men, and in rare cases, in younger boys. White men are more likely than African American and Asian American men to develop this type of cancer. There is no link between  vasectomy  and testicular cancer. There are two main types of testicular cancer: Seminomas, Nonseminomas,  These cancers grow from germ cells, the cells that make sperm. Seminoma: This is a slow-growing form of testicular cancer found in men in their 40s and 50s. The cancer is in the testes, but it can spread to the lymph nodes. Lymph node involvement is either treated with radiotherapy or chemotherapy. Seminomas are very sensitive to radiation therapy. Nonseminoma: This more common type of testicular cancer tends to grow more quickly than seminomas. Nonseminoma tumors are often made up of more than one type of cell, and are identified according to these different cell types: Choriocarcinoma  (rare), Embryonal carcinoma,  Teratoma , Yolk sac tumor,  A stromal tumor is a rare type of testicular tumor. They are usually not cancerous. The two main types of stromal tumors are Leydig cell tumors and Sertoli cell tumors. Stromal tumors usually occur during childhood.",Testicular cancer,0003885,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001288.htm,C0153594,T191,Disorders
What are the symptoms of Testicular cancer ?,0003885-3,symptoms,"There may be no symptoms. The cancer may look like a painless mass in the testes. If there are symptoms, they may include:    Discomfort or pain in the testicle, or a feeling of heaviness in the scrotum   , Pain in the back or lower abdomen, Enlarged testicle or a change in the way it feels, Excess amount of breast tissue ( gynecomastia ), however this can occur normally in adolescent boys who do not have testicular cancer, Lump or swelling in either testicle,  Symptoms in other parts of the body, such as the lungs, abdomen, pelvis, back, or brain, may also occur if the cancer has spread outside the testicles.",Testicular cancer,0003885,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001288.htm,C0153594,T191,Disorders
How to diagnose Testicular cancer ?,0003885-4,exams and tests,"A physical examination typically reveals a firm lump (mass) in one of the testicles. When the health care provider holds a flashlight up to the scrotum, the light does not pass through the lump. This exam is called  transillumination . Other tests include: Abdominal and pelvic CT scan , Blood tests for tumor markers: alpha fetoprotein (AFP), human chorionic gonadotrophin (beta HCG), and lactic dehydrogenase (LDH),  Chest x-ray ,  Ultrasound of the scrotum ,  Bone scan  and  head CT scan  (to look for the spread of cancer to the bones and head),  MRI brain , ",Testicular cancer,0003885,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001288.htm,C0153594,T191,Disorders
What are the treatments for Testicular cancer ?,0003885-5,treatment,"Treatment depends on the: Type of testicular tumor, Stage of the tumor,  Once cancer is found, the first step is to determine the type of cancer cell by examining it under a microscope. The cells can be seminoma, nonseminoma, or both. The next step is to determine how far the cancer has spread to other parts of the body. This is called ""staging."" Stage I cancer has not spread beyond the testicle., Stage II cancer has spread to lymph nodes in the abdomen., Stage III cancer has spread beyond the lymph nodes (it could be as far as the liver, lungs, or brain).,  Three types of treatment can be used. Surgical treatment removes the testicle (orchiectomy).,  Radiation therapy  using high-dose x-rays or other high-energy rays may be used after surgery to prevent the tumor from returning. Radiation therapy is usually only used for treating seminomas.,  Chemotherapy  uses medicines to kill cancer cells. This treatment has greatly improved survival for people with both seminomas and nonseminomas., ",Testicular cancer,0003885,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001288.htm,C0153594,T191,Disorders
Where to find support for people with Testicular cancer ?,0003885-6,support groups,Joining a  support group  where members share common experiences and problems can often help the stress of illness.,Testicular cancer,0003885,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001288.htm,C0153594,T191,Disorders
What is the outlook for Testicular cancer ?,0003885-7,outlook,"Testicular cancer is one of the most treatable and curable cancers. The survival rate for men with early-stage seminoma (the least aggressive type of testicular cancer) is greater than 95%. The disease-free survival rate for Stage II and III cancers is slightly lower, depending on the size of the tumor and when treatment is begun.",Testicular cancer,0003885,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001288.htm,C0153594,T191,Disorders
What are the complications of Testicular cancer ?,0003885-8,complications,"Testicular cancer may spread to other parts of the body. The most common sites include the: Liver, Lungs, Retroperitoneal area (the area near the kidneys behind the other organs in the belly area), Brain, Bone,  Complications of surgery can include: Bleeding and infection after surgery, Infertility (if both testicles are removed),  Testicular cancer survivors are at increased risk of developing: Second malignant tumors (second cancer occurring at different place in the body that develops after the treatment of first cancer), Heart diseases,  Metabolic syndrome ,  Also, long-term complications in cancer survivors may include: Peripheral neuropathy ,  Chronic kidney disease , Damage to the inner ear from medicines used to treat the cancer,  If you think you may want to have children in the future, ask your provider about methods to save your sperm for use at a later date.",Testicular cancer,0003885,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001288.htm,C0153594,T191,Disorders
Do I need to see a doctor for Testicular cancer ?,0003885-9,when to contact a medical professional,Call your provider if you have symptoms of testicular cancer.,Testicular cancer,0003885,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001288.htm,C0153594,T191,Disorders
How to prevent Testicular cancer ?,0003885-10,prevention,"Performing a  testicular self-examination (TSE)  each month may help detect testicular cancer at an early stage, before it spreads. Finding testicular cancer early is important for successful treatment and survival. However, testicular cancer screening is not recommended for the general population in the United States.",Testicular cancer,0003885,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001288.htm,C0153594,T191,Disorders
What is (are) Testicular failure ?,0003886-1,information,"Testicular failure occurs when the  testicles  cannot produce sperm or male hormones, such as testosterone. ",Testicular failure,0003886,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000395.htm,C0151721,T047,Disorders
What causes Testicular failure ?,0003886-2,causes,"Testicular failure is uncommon. Causes include: Certain medicines, including glucocorticoids, ketoconazole, chemotherapy, and opioid pain medicines, Diseases that affect the testicle, including  hemochromatosis ,  mumps ,  orchitis ,  testicular cancer ,  testicular torsion , and  varicocele , Injury or trauma to the testicles, Obesity, Genetic diseases, such as  Klinefelter syndrome  or  Prader-Willi syndrome , Other diseases, such as  cystic fibrosis ,  The following can increase the risk of testicular failure: Activities that cause constant, low-level injury to the  scrotum , such as riding a motorcycle or bicycle, Frequent or heavy use of  marijuana ,  Undescended testicles  at birth, ",Testicular failure,0003886,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000395.htm,C0151721,T047,Disorders
What are the symptoms of Testicular failure ?,0003886-3,symptoms,"Symptoms depend on the age when testicular failure develops, either before or after puberty. Symptoms may include: Decrease in height,  Enlarged breasts  (gynecomastia),  Infertility , Loss of muscle mass, Lack of sex drive (libido), Loss of armpit and pubic hair, Slow development or lack of secondary male sex characteristics (hair growth, scrotum enlargement, penis enlargement, voice changes),  Men may also notice they do not need to shave as often.",Testicular failure,0003886,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000395.htm,C0151721,T047,Disorders
How to diagnose Testicular failure ?,0003886-4,exams and tests,"A physical exam may show: Genitals that do not clearly look either male or female (usually found during infancy), Abnormally small, firm testicles, Tumor or an abnormal mass in the testicle or the scrotum,  Other tests may show low bone mineral density and fractures. Blood tests may show a low level of  testosterone  and high levels of prolactin, follicle-stimulating hormone ( FSH ), and luteinizing hormone ( LH ). These hormone levels determine if testicular failure primary or secondary (due to a pituitary gland problem). If your concern is fertility, your health care provider may also order a  semen analysis  to examine the number of healthy sperm you are producing. Sometimes, an ultrasound of the testes will be ordered. Testicular failure and low testosterone level may be hard to diagnose in older men because testosterone level normally decreases slowly with age. Testicular failure and low testosterone level also may be hard to diagnose in obese men. This is because obesity lowers a carrier molecule for testosterone called sex hormone binding globulin (SHBG). The free testosterone level in the blood is usually normal in obese men who do not have testicular failure.",Testicular failure,0003886,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000395.htm,C0151721,T047,Disorders
